Stamp,Speed(m/h)
2016-01-01 00:00:00,60.512286762286756
2016-01-01 00:05:00,63.05267055267055
2016-01-01 00:10:00,60.55933805933807
2016-01-01 00:15:00,61.00866600866601
2016-01-01 00:20:00,60.27274652274652
2016-01-01 00:25:00,60.56576556576559
2016-01-01 00:30:00,59.23952423952424
2016-01-01 00:35:00,60.20512020512022
2016-01-01 00:40:00,60.11516636516637
2016-01-01 00:45:00,56.3864038864039
2016-01-01 00:50:00,60.09100884100885
2016-01-01 00:55:00,59.16821041821042
2016-01-01 01:00:00,59.53311953311954
2016-01-01 01:05:00,59.605922105922104
2016-01-01 01:10:00,61.33955758955759
2016-01-01 01:15:00,60.377902877902876
2016-01-01 01:20:00,60.50018425018425
2016-01-01 01:25:00,58.898952648952644
2016-01-01 01:30:00,59.63002963002962
2016-01-01 01:35:00,61.710700460700465
2016-01-01 01:40:00,61.45340395340397
2016-01-01 01:45:00,61.991309491309494
2016-01-01 01:50:00,61.356253856253865
2016-01-01 01:55:00,59.2997467997468
2016-01-01 02:00:00,60.41882041882042
2016-01-01 02:05:00,61.524729024729034
2016-01-01 02:10:00,61.61260411260411
2016-01-01 02:15:00,61.21393746393748
2016-01-01 02:20:00,59.510587010587
2016-01-01 02:25:00,60.356386606386614
2016-01-01 02:30:00,61.33808633808635
2016-01-01 02:35:00,60.59437809437811
2016-01-01 02:40:00,61.356976356976354
2016-01-01 02:45:00,61.39051264051264
2016-01-01 02:50:00,62.25643100643101
2016-01-01 02:55:00,62.43608118608119
2016-01-01 03:00:00,63.4987784987785
2016-01-01 03:05:00,63.029528029528024
2016-01-01 03:10:00,61.990326990327
2016-01-01 03:15:00,63.15416440416439
2016-01-01 03:20:00,63.20153945153946
2016-01-01 03:25:00,62.38867488867489
2016-01-01 03:30:00,63.051916801916796
2016-01-01 03:35:00,63.82760882760882
2016-01-01 03:40:00,63.603714853714855
2016-01-01 03:45:00,64.44955694955695
2016-01-01 03:50:00,63.332310832310846
2016-01-01 03:55:00,63.73795998796
2016-01-01 04:00:00,63.5527573027573
2016-01-01 04:05:00,64.11956536956536
2016-01-01 04:10:00,64.95544245544245
2016-01-01 04:15:00,63.76150751150752
2016-01-01 04:20:00,63.87886262886264
2016-01-01 04:25:00,61.97646072646072
2016-01-01 04:30:00,61.19273744273744
2016-01-01 04:35:00,60.83881833881834
2016-01-01 04:40:00,63.269100769100774
2016-01-01 04:45:00,63.695062445062455
2016-01-01 04:50:00,62.29544854544856
2016-01-01 04:55:00,63.508026008026
2016-01-01 05:00:00,62.62443512443512
2016-01-01 05:05:00,64.00911650911651
2016-01-01 05:10:00,62.5467662967663
2016-01-01 05:15:00,61.916805666805665
2016-01-01 05:20:00,64.2550105050105
2016-01-01 05:25:00,65.33389408389408
2016-01-01 05:30:00,62.78983903983905
2016-01-01 05:35:00,64.02132027132029
2016-01-01 05:40:00,63.82537632537633
2016-01-01 05:45:00,62.514341264341276
2016-01-01 05:50:00,62.07586332586333
2016-01-01 05:55:00,63.077311827311824
2016-01-01 06:00:00,62.89868414868415
2016-01-01 06:05:00,62.25494975494975
2016-01-01 06:10:00,63.10929185929186
2016-01-01 06:15:00,64.90367740367739
2016-01-01 06:20:00,63.565166065166075
2016-01-01 06:25:00,62.999259249259254
2016-01-01 06:30:00,63.52335477335477
2016-01-01 06:35:00,63.12034812034811
2016-01-01 06:40:00,62.23017973017974
2016-01-01 06:45:00,64.07510032510032
2016-01-01 06:50:00,63.92206892206893
2016-01-01 06:55:00,62.36490611490613
2016-01-01 07:00:00,63.50683975683976
2016-01-01 07:05:00,64.59418209418209
2016-01-01 07:10:00,63.38341213341214
2016-01-01 07:15:00,62.56253506253507
2016-01-01 07:20:00,62.91765791765791
2016-01-01 07:25:00,63.09370934370936
2016-01-01 07:30:00,64.70458970458971
2016-01-01 07:35:00,65.26435151435152
2016-01-01 07:40:00,61.9596032096032
2016-01-01 07:45:00,65.02618127618126
2016-01-01 07:50:00,64.60977585977587
2016-01-01 07:55:00,64.01468776468776
2016-01-01 08:00:00,65.47709172709172
2016-01-01 08:05:00,64.46008821008822
2016-01-01 08:10:00,66.06135856135856
2016-01-01 08:15:00,63.495743495743504
2016-01-01 08:20:00,65.41199666199665
2016-01-01 08:25:00,63.32458957458957
2016-01-01 08:30:00,63.73805373805372
2016-01-01 08:35:00,64.39630064630065
2016-01-01 08:40:00,64.7372484872485
2016-01-01 08:45:00,62.752210252210254
2016-01-01 08:50:00,65.32730282730283
2016-01-01 08:55:00,65.31844281844282
2016-01-01 09:00:00,64.01210901210901
2016-01-01 09:05:00,66.01213101213102
2016-01-01 09:10:00,66.1590499090499
2016-01-01 09:15:00,65.67171817171818
2016-01-01 09:20:00,65.81300706300706
2016-01-01 09:25:00,66.47620147620148
2016-01-01 09:30:00,67.6000326000326
2016-01-01 09:35:00,66.91280941280941
2016-01-01 09:40:00,68.13054313054315
2016-01-01 09:45:00,67.39028614028615
2016-01-01 09:50:00,67.91976416976418
2016-01-01 09:55:00,65.39470914470915
2016-01-01 10:00:00,66.79035179035179
2016-01-01 10:05:00,67.75728150728152
2016-01-01 10:10:00,66.64651789651789
2016-01-01 10:15:00,65.06692756692756
2016-01-01 10:20:00,64.64783714783714
2016-01-01 10:25:00,64.27487427487428
2016-01-01 10:30:00,63.35821585821586
2016-01-01 10:35:00,64.7834972834973
2016-01-01 10:40:00,63.15470565470566
2016-01-01 10:45:00,63.00560925560926
2016-01-01 10:50:00,62.784921534921544
2016-01-01 10:55:00,63.6503274003274
